1514,2,2016-03-11,2016-03-11 15:05:14,35.0,22.3,3.1,4.2,1.5,0.3,2.6,2.5
1514,4,2016-03-11,2016-03-11 15:06:16,34.5,20.3,3.4,4.1,1.2,0.3,2.4,2.4
1514,2,2016-04-18,2016-04-18 15:01:47,36.0,22.4,3.0,4.9,1.1,0.4,2.2,2.8
1514,3,2015-12-01,2015-12-01 15:01:16,38.0,17.9,3.78,2.56,1.29,0.2,2.36,2.28
1514,2,2015-12-01,2015-12-01 15:02:54,35.0,18.0,3.8,3.1,1.2,0.3,2.2,2.1
1514,4,2015-12-01,2015-12-01 15:03:17,32.1,15.8,3.2,3.0,1.3,0.3,2.0,1.9
1514,1,2015-12-01,2015-12-01 15:01:08,34.2,16.6,3.4,3.5,1.4,0.3,2.1,2.0
1514,3,2015-11-08,2015-11-08 21:16:49,35.0,14.77,3.35,2.2,1.14,0.18,1.76,1.77
1514,2,2015-11-08,2015-11-08 21:17:15,34.0,18.0,3.7,4.3,1.0,0.1,2.3,2.2
1514,3,2016-03-01,2016-03-01 15:02:14,35.0,17.44,3.31,3.03,1.26,0.2,2.03,2.19
1514,2,2016-03-01,2016-03-01 15:03:31,37.0,21.7,4.0,4.8,1.1,0.3,1.8,2.3
1514,4,2016-03-01,2016-03-01 15:04:31,35.0,20.2,3.7,4.2,1.2,0.2,2.3,2.3
1514,1,2016-03-01,2016-03-01 15:02:06,36.8,21.6,3.9,4.6,1.2,0.2,2.3,2.3
1514,3,2015-11-09,2015-11-09 16:43:41,35.0,16.05,3.55,2.22,1.26,0.24,1.88,1.83
1514,2,2015-11-09,2015-11-09 16:44:01,34.0,18.9,4.1,4.5,1.3,0.2,2.4,2.4
1514,4,2015-11-09,2015-11-09 16:44:24,35.2,16.3,3.4,3.2,1.6,0.2,1.8,2.5
1514,1,2015-11-09,2015-11-09 16:43:39,41.2,18.3,3.7,4.1,2.0,0.2,1.9,3.2
1514,3,2015-12-07,2015-12-07 15:01:28,35.0,15.45,3.25,2.45,1.39,0.23,2.3,1.94
1514,2,2015-12-07,2015-12-07 15:02:52,35.0,18.1,3.4,4.0,1.3,0.1,2.2,1.9
