1495,2016-01-27,10685,23,1,False
1232,2016-01-27,10685,23,2,False
1319,2016-01-27,10685,23,2,False
1308,2016-01-14,10588,22,1,True
1140,2016-01-14,10588,22,1,True
1303,2016-01-14,10588,22,2,False
1106,2016-01-14,10588,22,1,True
1378,2016-01-14,10588,22,3,False
1290,2016-01-14,10588,22,3,False
1354,2016-01-14,10588,22,2,False
1121,2016-01-14,10588,22,1,False
1226,2016-01-14,10588,22,2,True
1359,2016-01-14,10588,22,2,False
1114,2016-01-14,10588,22,1,True
1223,2016-01-14,10588,22,2,False
1239,2016-01-14,10588,28,2,False
1115,2016-01-14,10588,28,1,True
1305,2016-01-14,10588,28,2,False
1428,2016-01-14,10588,28,3,False
1276,2016-01-14,10588,28,1,True
1446,2016-01-14,10588,28,3,False
1146,2016-01-14,10588,28,1,True
1260,2016-01-14,10588,28,2,False
1388,2016-01-14,10588,28,2,False
1307,2016-01-14,10588,28,1,True
1230,2016-01-14,10588,28,2,False
1138,2016-01-14,10588,28,1,True
1435,2016-01-14,10588,28,3,False
1198,2015-11-03,10058,26,2,False
1154,2015-11-03,10058,26,1,True
1349,2015-11-03,10058,26,3,False
1334,2015-11-03,10058,26,3,False
1255,2015-11-03,10058,26,2,True
1231,2015-11-03,10058,26,1,True
1212,2015-11-03,10058,26,2,False
1426,2015-11-03,10058,26,1,False
1108,2015-11-03,10058,26,1,True
1381,2015-11-03,10058,26,2,False
1247,2015-11-03,10058,26,2,False
1252,2015-11-03,10058,26,1,True
1390,2015-11-03,10058,26,3,False
1005,2015-11-03,10058,15,1,True
1016,2015-11-03,10058,15,1,True
1028,2015-11-03,10058,15,3,False
1024,2015-11-03,10058,15,1,True
1014,2015-11-03,10058,15,3,False
1027,2015-11-03,10058,15,3,False
1070,2015-11-03,10058,15,3,False
1001,2015-11-03,10058,15,2,False
1041,2015-11-03,10058,15,1,True
1061,2015-11-03,10058,15,1,True
1086,2015-11-03,10058,15,2,False
1079,2015-11-03,10058,15,2,False
1010,2015-11-03,10058,15,2,False
1228,2016-04-01,11128,4,1,True
1399,2016-04-01,11128,4,3,False
1207,2016-04-01,11128,4,2,True
1326,2016-04-01,11128,4,2,False
1136,2016-04-01,11128,4,1,True
1328,2016-04-01,11128,4,3,False
1481,2016-04-01,11128,4,3,False
1216,2016-04-01,11128,4,2,False
1196,2016-04-01,11128,4,2,False
1041,2016-04-01,11128,4,1,True
1134,2016-04-01,11128,4,1,True
1323,2016-04-01,11128,4,4,False
1129,2016-04-01,11128,4,1,False
1296,2016-04-01,11128,23,4,False
1254,2016-04-01,11128,23,2,False
1206,2016-04-01,11128,23,1,True
1345,2016-04-01,11128,23,1,True
1175,2016-04-01,11128,23,2,True
1420,2016-04-01,11128,23,4,False
1470,2016-04-01,11128,23,1,True
1293,2016-04-01,11128,23,3,False
1155,2016-04-01,11128,23,2,False
1343,2016-04-01,11128,23,2,False
1495,2016-04-01,11128,23,1,False
1232,2016-04-01,11128,23,1,True
1319,2016-04-01,11128,23,3,False
1145,2016-01-23,10656,18,1,True
1431,2016-01-23,10656,18,3,False
1318,2016-01-23,10656,18,2,True
1217,2016-01-23,10656,18,3,False
1159,2016-01-23,10656,18,2,False
1235,2016-01-23,10656,18,1,True
1361,2016-01-23,10656,18,3,False
1132,2016-01-23,10656,18,1,True
1225,2016-01-23,10656,18,2,False
1236,2016-01-23,10656,18,2,False
1139,2016-01-23,10656,18,1,True
1199,2016-01-23,10656,18,1,False
1339,2016-01-23,10656,18,3,False
1005,2016-01-23,10656,15,3,False
1016,2016-01-23,10656,15,1,True
1028,2016-01-23,10656,15,2,False
1024,2016-01-23,10656,15,1,True
1027,2016-01-23,10656,15,2,False
1299,2016-01-23,10656,15,2,False
1086,2016-01-23,10656,15,3,False
1041,2016-01-23,10656,15,1,True
1061,2016-01-23,10656,15,1,True
1014,2016-01-23,10656,15,2,False
1010,2016-01-23,10656,15,1,True
1493,2016-01-23,10656,15,2,False
1253,2016-01-22,10649,14,2,False
1306,2016-01-22,10649,14,2,False
1294,2016-01-22,10649,14,2,False
1298,2016-01-22,10649,14,4,False
1387,2016-01-22,10649,14,1,False
1117,2016-01-22,10649,14,1,True
1162,2016-01-22,10649,14,1,True
1176,2016-01-22,10649,14,3,False
1189,2016-01-22,10649,14,1,True
1177,2016-01-22,10649,14,1,True
1151,2016-01-22,10649,14,2,True
1480,2016-01-22,10649,27,3,False
1289,2016-01-22,10649,27,3,False
1492,2016-01-22,10649,27,2,False
1111,2016-01-22,10649,27,1,True
1219,2016-01-22,10649,27,2,False
